path	result	expected_sha256	actual_sha256
jc-recommendation-core/src/main/java/com/jc/recommendation/model/context/HardContextClauseEvaluationStatus.java	PASS	736b9a68aa2e53fe6073cd6afc6fc4f675c478f138405162c6488dea71971b01	736b9a68aa2e53fe6073cd6afc6fc4f675c478f138405162c6488dea71971b01
jc-recommendation-core/src/main/java/com/jc/recommendation/model/context/RecommendationContext.java	PASS	ef6158e85b42c4306dede68fd3446ee9138e00fff607b60197b4f27a12f7102e	ef6158e85b42c4306dede68fd3446ee9138e00fff607b60197b4f27a12f7102e
jc-recommendation-core/src/main/java/com/jc/recommendation/model/context/SoftContextClauseBreakdown.java	PASS	94982340fbd3cda4b738b0e986ca6860ba6b3660cb3aabde21c08726c2268843	94982340fbd3cda4b738b0e986ca6860ba6b3660cb3aabde21c08726c2268843
jc-recommendation-core/src/main/java/com/jc/recommendation/model/context/SoftContextClauseEvaluationStatus.java	PASS	0401dee8ce8f49da67be02a2731ea2bdf8d5289a759c90f4f66e36410c5ffee0	0401dee8ce8f49da67be02a2731ea2bdf8d5289a759c90f4f66e36410c5ffee0
jc-recommendation-core/src/main/java/com/jc/recommendation/model/diversity/DiversifiedCandidate.java	PASS	5305a62967271f8cdff23f960a828dcc4967365993bc052702463da06857d1eb	5305a62967271f8cdff23f960a828dcc4967365993bc052702463da06857d1eb
jc-recommendation-core/src/main/java/com/jc/recommendation/model/diversity/DiversityCandidateMetadata.java	PASS	44d11d869fe41a8d258512b69806b7afb639e3266d2c3064e108e090ace1e8aa	44d11d869fe41a8d258512b69806b7afb639e3266d2c3064e108e090ace1e8aa
jc-recommendation-core/src/main/java/com/jc/recommendation/model/diversity/DiversityDimension.java	PASS	77c40a916b5de0ab669598a074a76f15dfc3cbe2e9b5d416caa2e53fbed28d35	77c40a916b5de0ab669598a074a76f15dfc3cbe2e9b5d416caa2e53fbed28d35
jc-recommendation-core/src/main/java/com/jc/recommendation/model/diversity/DiversityDimensionCounts.java	PASS	9cdee4919f60b0e4e5d9ec1f8a87401fdae5822f344d3594197e2ffa2ad3db49	9cdee4919f60b0e4e5d9ec1f8a87401fdae5822f344d3594197e2ffa2ad3db49
jc-recommendation-core/src/main/java/com/jc/recommendation/model/diversity/DiversityExposureCaps.java	PASS	ed2e08c1482000a1add1e038ea769f59a1451337c6faacd550f490f49e551095	ed2e08c1482000a1add1e038ea769f59a1451337c6faacd550f490f49e551095
jc-recommendation-core/src/main/java/com/jc/recommendation/model/diversity/DiversityRerankInput.java	PASS	7cd059b067f3c6d4f766751e3a16963bf34638aa2fe0688ba628cc7a918a5bfe	7cd059b067f3c6d4f766751e3a16963bf34638aa2fe0688ba628cc7a918a5bfe
jc-recommendation-core/src/main/java/com/jc/recommendation/model/diversity/DiversityRerankResult.java	PASS	7ceca4ae55af7a9dc4bfbbc091c1f9f6fceba11438b49588dd19ed0d4c356545	7ceca4ae55af7a9dc4bfbbc091c1f9f6fceba11438b49588dd19ed0d4c356545
jc-recommendation-core/src/main/java/com/jc/recommendation/model/diversity/DiversityRerankStatus.java	PASS	22104a3e38f9455c399fcce6231a7abe940054f437d99e2ad31dd671bececc74	22104a3e38f9455c399fcce6231a7abe940054f437d99e2ad31dd671bececc74
jc-recommendation-core/src/main/java/com/jc/recommendation/model/diversity/DiversitySelectionReason.java	PASS	13d8b3ae4807a56ceffb8fe787fc37a0b5d7f320b10ec5165700be8443cd94e2	13d8b3ae4807a56ceffb8fe787fc37a0b5d7f320b10ec5165700be8443cd94e2
jc-recommendation-core/src/main/java/com/jc/recommendation/model/entity/EngagementRawData.java	PASS	6f4a283218de58e2def9462fdf940a61b96db47a46f47d81554950e3287247e0	6f4a283218de58e2def9462fdf940a61b96db47a46f47d81554950e3287247e0
jc-recommendation-core/src/main/java/com/jc/recommendation/model/entity/RecommendationEntity.java	PASS	f455a123113be40b87f8eae26ecc519e400c270d5d9c438095e2ec62a18e350c	f455a123113be40b87f8eae26ecc519e400c270d5d9c438095e2ec62a18e350c
jc-recommendation-core/src/main/java/com/jc/recommendation/model/entity/RecommendationEntityStatus.java	PASS	462ea2b7073266f820afbb6a2cbc79e3873f0d8e36d15bbd5d2951faf98c0d3e	462ea2b7073266f820afbb6a2cbc79e3873f0d8e36d15bbd5d2951faf98c0d3e
jc-recommendation-core/src/main/java/com/jc/recommendation/model/entity/RecommendationEntityType.java	PASS	736163eb7c6f80b6f094bbe8b3a401ac3519f4cba1ac9b30cd6d7b360a825811	736163eb7c6f80b6f094bbe8b3a401ac3519f4cba1ac9b30cd6d7b360a825811
jc-recommendation-core/src/main/java/com/jc/recommendation/model/entity/RecommendationEntityVisibility.java	PASS	b0a90edae56154c20c663dbc0688bc579ee1f4aefe7bd92b17d2360f6d3f9d8e	b0a90edae56154c20c663dbc0688bc579ee1f4aefe7bd92b17d2360f6d3f9d8e
jc-recommendation-core/src/main/java/com/jc/recommendation/model/evaluation/AttributeRecommendationOutcomesInput.java	PASS	5dadd6ed83d4758120abf77a58d66cfdfacbad07e5c2534ccc2bb03f2346e671	5dadd6ed83d4758120abf77a58d66cfdfacbad07e5c2534ccc2bb03f2346e671
jc-recommendation-core/src/main/java/com/jc/recommendation/model/evaluation/AttributeRecommendationOutcomesResult.java	PASS	ddc8cfb8a79f149ed0c5b0987e6f4d2922107386dacbfdcda3e5a12bae4b26a0	ddc8cfb8a79f149ed0c5b0987e6f4d2922107386dacbfdcda3e5a12bae4b26a0
jc-recommendation-core/src/main/java/com/jc/recommendation/model/evaluation/RecommendationAttributionAuditCategory.java	PASS	347119df76e151b8a28eea0c10454d7146997847ebdf098c21d537db2cd6919a	347119df76e151b8a28eea0c10454d7146997847ebdf098c21d537db2cd6919a
jc-recommendation-core/src/main/java/com/jc/recommendation/model/evaluation/RecommendationBehaviorDuplicateAudit.java	PASS	c1fe73a10cba196a323e0710adb691f83d0676beb5286d8920243de8d39179b5	c1fe73a10cba196a323e0710adb691f83d0676beb5286d8920243de8d39179b5
jc-recommendation-core/src/main/java/com/jc/recommendation/model/evaluation/RecommendationBehaviorDuplicateReason.java	PASS	2695e04cea9c60fa4b5e258dc80cbaeb0e19dff7af88c4e31bb50c676169fa55	2695e04cea9c60fa4b5e258dc80cbaeb0e19dff7af88c4e31bb50c676169fa55
jc-recommendation-core/src/main/java/com/jc/recommendation/model/evaluation/RecommendationOutcomeAttribution.java	PASS	db342582e7eebab1e8dac42a2af50d1144cf8733421855c4e392920e0ccbcf36	db342582e7eebab1e8dac42a2af50d1144cf8733421855c4e392920e0ccbcf36
jc-recommendation-core/src/main/java/com/jc/recommendation/model/evaluation/RecommendationOutcomeAttributionAudit.java	PASS	9778dc60f0460ba976c1cc4cde1eceaef946c2d0b740997739a1d60cd7507411	9778dc60f0460ba976c1cc4cde1eceaef946c2d0b740997739a1d60cd7507411
jc-recommendation-core/src/main/java/com/jc/recommendation/model/evaluation/ResolveRecommendationBehaviorEventsResult.java	PASS	7085f692efd3d1ea900b121d13ed9ee466ed9d27e090d3ca7babdb8dd32d4f3d	7085f692efd3d1ea900b121d13ed9ee466ed9d27e090d3ca7babdb8dd32d4f3d
jc-recommendation-core/src/main/java/com/jc/recommendation/model/evaluation/ResolvedRecommendationBehaviorEvent.java	PASS	69b1017120b8ef78bd5d03402e953d4d431ff74b97fe472e3ea9fe70adae5605	69b1017120b8ef78bd5d03402e953d4d431ff74b97fe472e3ea9fe70adae5605
jc-recommendation-core/src/main/java/com/jc/recommendation/model/event/EventSurface.java	PASS	0edd2d511e67bbc0c1aace93430c908bfc61eb145b315886c441dfff06118c32	0edd2d511e67bbc0c1aace93430c908bfc61eb145b315886c441dfff06118c32
jc-recommendation-core/src/main/java/com/jc/recommendation/model/event/EventType.java	PASS	a573ec2a0980ae45212ee5830f48ddc58be46a307952ade01937aa61055cc89f	a573ec2a0980ae45212ee5830f48ddc58be46a307952ade01937aa61055cc89f
jc-recommendation-core/src/main/java/com/jc/recommendation/model/event/UserBehaviorEvent.java	PASS	b82be91d81ec9ed34d4d6de49329645b8771ec0adf6b0e75b1aa879f3977eeaf	b82be91d81ec9ed34d4d6de49329645b8771ec0adf6b0e75b1aa879f3977eeaf
jc-recommendation-core/src/main/java/com/jc/recommendation/model/event/UserBehaviorEventMetadata.java	PASS	d53dc8341a954ad00493a665d1d57122b356f2c644c129965b53bb3deff8f7a8	d53dc8341a954ad00493a665d1d57122b356f2c644c129965b53bb3deff8f7a8
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/ExplorationCandidateMetadata.java	PASS	c1df16b9db7ffc6b518c4befda2e504fff1a08c0734f3e1565532a79e615a200	c1df16b9db7ffc6b518c4befda2e504fff1a08c0734f3e1565532a79e615a200
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/ExplorationCandidateOrigin.java	PASS	e3afc4e77f0e93d4b08cee4142f48d61a708f30df5797648bb702fe979301359	e3afc4e77f0e93d4b08cee4142f48d61a708f30df5797648bb702fe979301359
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/ExplorationFinalCandidate.java	PASS	c4166b1f31a5cdda1ae99fde4def903fcbc34c478b0bb5da6f26704529d94167	c4166b1f31a5cdda1ae99fde4def903fcbc34c478b0bb5da6f26704529d94167
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/ExplorationQualityComponent.java	PASS	2d1d577fe6d8820fbe3583f5fcee1bb1ff16d6ef2aab69ab5b81f98e0fb5cb87	2d1d577fe6d8820fbe3583f5fcee1bb1ff16d6ef2aab69ab5b81f98e0fb5cb87
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/ExplorationQualityEvidence.java	PASS	03a9065f09d376b30def21c6726aac9415fdd34c80131dd34a383095e3380432	03a9065f09d376b30def21c6726aac9415fdd34c80131dd34a383095e3380432
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/ExplorationQualityWeights.java	PASS	23a821ccb33beab83964f8efb7873abb445b7b9a337f823b0d338b82fcbaf1dd	23a821ccb33beab83964f8efb7873abb445b7b9a337f823b0d338b82fcbaf1dd
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/ExplorationResultStatus.java	PASS	d88328b70002c97bd0d4947b39c63b25fbc785e9b87d9ca8eed4a8fb1f44d1bc	d88328b70002c97bd0d4947b39c63b25fbc785e9b87d9ca8eed4a8fb1f44d1bc
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/ExplorationSeedAlgorithm.java	PASS	33e5f24ddabee6f059569f3863da6f8a7545882ceaf9e7fc44cb5ee1aa520e73	33e5f24ddabee6f059569f3863da6f8a7545882ceaf9e7fc44cb5ee1aa520e73
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/ExplorationSlotDecision.java	PASS	bcddd9b40d78fd93abd597e3bc1f4e68c8186ee56f0827acc6cf29b5ddd1775e	bcddd9b40d78fd93abd597e3bc1f4e68c8186ee56f0827acc6cf29b5ddd1775e
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/ExplorationSlotDecisionStatus.java	PASS	870892ab580c479a569c5924c333a8c647355b3260d495c6e2eb90132c5b0cc8	870892ab580c479a569c5924c333a8c647355b3260d495c6e2eb90132c5b0cc8
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/ExplorationSummary.java	PASS	34cd66a9bf42535d6388ebca9f1ea82249fab2c0f6fda2259c75cb592aea056f	34cd66a9bf42535d6388ebca9f1ea82249fab2c0f6fda2259c75cb592aea056f
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/InsertExplorationCandidatesInput.java	PASS	c81ec85c722edc9bd9c55c2c250f9be4165b0a7df4f071c913aae84f93599d11	c81ec85c722edc9bd9c55c2c250f9be4165b0a7df4f071c913aae84f93599d11
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/InsertExplorationCandidatesResult.java	PASS	12d6491341f05e2781ffb1bd7c8b64a3c844e2aff3a9d03c550e3a8fad0ede8e	12d6491341f05e2781ffb1bd7c8b64a3c844e2aff3a9d03c550e3a8fad0ede8e
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/InsertedExplorationCandidate.java	PASS	6a3bbb8864b5fa296e585c77ba9f2c2672ea6c7a49af6ac2cbae8d163508b795	6a3bbb8864b5fa296e585c77ba9f2c2672ea6c7a49af6ac2cbae8d163508b795
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exploration/PersonalizedExplorationCandidate.java	PASS	922cbe404581ce2d10ea1992e853c77276c7b5cd914ca65216f533997a9d895e	922cbe404581ce2d10ea1992e853c77276c7b5cd914ca65216f533997a9d895e
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exposure/BuildRecommendationExposureEventInput.java	PASS	1763c09f696707a1da910eb7739060436b32c1f758c4cddda1023b9a1e72f94d	1763c09f696707a1da910eb7739060436b32c1f758c4cddda1023b9a1e72f94d
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exposure/RecommendationExposureCandidate.java	PASS	a2d8d87284128f6962d52c9871df48681bcb32ef0d8ffcf9f03249967cafa671	a2d8d87284128f6962d52c9871df48681bcb32ef0d8ffcf9f03249967cafa671
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exposure/RecommendationExposureDiversitySummary.java	PASS	63605c894abff4ad97a544e537199cb0ec9cc07ac9b183cefc86661f78483562	63605c894abff4ad97a544e537199cb0ec9cc07ac9b183cefc86661f78483562
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exposure/RecommendationExposureDuplicateAudit.java	PASS	49d3d33dcb4d3cf312d16b35d1e57a42547ad3b79a35b0c2aba48b804698c55d	49d3d33dcb4d3cf312d16b35d1e57a42547ad3b79a35b0c2aba48b804698c55d
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exposure/RecommendationExposureDuplicateReason.java	PASS	368269810d9c98552f7eb43de19623ffc4d29f3f44cb3e9425270f2c2162b1b7	368269810d9c98552f7eb43de19623ffc4d29f3f44cb3e9425270f2c2162b1b7
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exposure/RecommendationExposureEventV1.java	PASS	5999d13278422015b31775c1fbfd7fdade16b80ab8d2f435461f39791bb8cb3c	5999d13278422015b31775c1fbfd7fdade16b80ab8d2f435461f39791bb8cb3c
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exposure/RecommendationExposureExplorationSlotDecision.java	PASS	693e75e11483db7237c123933c268aa84f8e18baa922bf3860cd8541aaade2fd	693e75e11483db7237c123933c268aa84f8e18baa922bf3860cd8541aaade2fd
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exposure/RecommendationExposureExplorationSummary.java	PASS	ce0b196e0bcfb9630e0eec10346bdaec6f04b01af6cc58fe6d8768a1c326a326	ce0b196e0bcfb9630e0eec10346bdaec6f04b01af6cc58fe6d8768a1c326a326
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exposure/RecommendationExposureOrigin.java	PASS	87ade030a28e1e9e347de22b77d7f81d776401762ccf37a61a59f06b28e3993b	87ade030a28e1e9e347de22b77d7f81d776401762ccf37a61a59f06b28e3993b
jc-recommendation-core/src/main/java/com/jc/recommendation/model/exposure/ResolveRecommendationExposureEventsResult.java	PASS	98926e9c435b0f0ad24cedecc76c5af9dee1205614dc79d8859edf6ed198813d	98926e9c435b0f0ad24cedecc76c5af9dee1205614dc79d8859edf6ed198813d
